id_number,Division,Group,Department
23878,Division 3,3B, Therapy Services
6641,Division 3,3B, Therapy Services
57533,Division 3,3B, Therapy Services
68442,Division 3,3B, Therapy Services
26584,Division 3,3B, Therapy Services
36058,Division 3,3B, Therapy Services
11613,Division 3,3B, Therapy Services
70927,Division 3,3B, Therapy Services
65395,Division 3,3B, Therapy Services
49104,Division 3,3B, Therapy Services
65305,Division 3,3B, Therapy Services
61783,Division 3,3B, Therapy Services
6701,Division 3,3B, Therapy Services
24441,Division 3,3B, Therapy Services
49169,Division 3,3B, Therapy Services
6717,Division 3,3B, Therapy Services
31234,Division 3,3B, Therapy Services
6729,Division 3,3B, Therapy Services
69772,Division 3,3B, Therapy Services
36283,Division 3,3B, Therapy Services
10964,Division 3,3B, Therapy Services
63592,Division 3,3B, Therapy Services
29196,Division 3,4A, Therapy Services
55176,Division 3,3B, Therapy Services
26571,Division 3,3B, Therapy Services
57503,Division 3,3B, Therapy Services
70286,Division 3,3B, Therapy Services
62485,Division 3,3B, Therapy Services
30486,Division 3,3B, Therapy Services
70193,Division 3,3B, Therapy Services
30487,Division 3,3B, Therapy Services
29948,Division 3,3B, Therapy Services
30816,Division 3,3B, Therapy Services
55276,Division 3,3B, Therapy Services
30653,Division 3,3B, Therapy Services
49461,Division 3,3B, Therapy Services
63841,Division 3,3B, Therapy Services
26441,Division 3,3B, Therapy Services
71078,Division 3,3B, Therapy Services
36941,Division 3,3B, Therapy Services
36851,Division 3,3B, Therapy Services
6981,Division 3,3B, Therapy Services
1258,Division 3,3B, Therapy Services
6992,Division 3,3B, Therapy Services
11417,Division 3,3B, Therapy Services
37050,Division 3,3B, Therapy Services
69163,Division 3,3B, Therapy Services
19807,Division 3,3B, Therapy Services
49712,Division 3,3B, Therapy Services
49715,Division 3,3B, Therapy Services
71884,Division 3,3B, Therapy Services
71399,Division 3,3B, Therapy Services
55434,Division 3,3B, Therapy Services
21288,Division 3,3B, Therapy Services
7142,Division 3,3B, Therapy Services
78761,Division 3,3B, Therapy Services
31274,Division 3,3B, Therapy Services
28982,Division 3,3B, Therapy Services
27941,Division 3,3B, Therapy Services
26027,Division 3,3B, Therapy Services
28554,Division 3,3B, Therapy Services
23707,Division 3,3B, Therapy Services
11807,Division 3,3B, Therapy Services
71995,Division 3,3B, Therapy Services
23563,Division 3,3B, Therapy Services
71086,Division 3,3B, Therapy Services
30991,Division 3,3B, Therapy Services
37817,Division 3,3B, Therapy Services
11814,Division 3,3B, Therapy Services
23362,Division 3,3B, Therapy Services
50116,Division 3,3B, Therapy Services
50124,Division 3,3B, Therapy Services
16576,Division 3,3B, Therapy Services
37937,Division 3,3B, Therapy Services
50155,Division 3,3B, Therapy Services
50170,Division 3,3B, Therapy Services
69418,Division 3,3B, Therapy Services
64822,Division 3,3B, Therapy Services
7517,Division 3,3B, Therapy Services
72673,Division 3,3B, Therapy Services
28639,Division 3,3B, Therapy Services
38146,Division 3,3B, Therapy Services
15667,Division 3,3B, Therapy Services
38207,Division 3,3B, Therapy Services
11828,Division 3,3B, Therapy Services
18181,Division 3,3B, Therapy Services
50384,Division 3,3B, Therapy Services
50409,Division 3,3B, Therapy Services
7623,Division 3,3B, Therapy Services
23875,Division 3,3B, Therapy Services
44868,Division 3,3B, Therapy Services
69173,Division 3,3B, Therapy Services
44980,Division 3,3B, Therapy Services
69226,Division 3,3B, Therapy Services
73054,Division 3,3B, Therapy Services
80170,Division 3,3B, Therapy Services
25114,Division 3,3B, Therapy Services
18394,Division 3,3B, Therapy Services
44769,Division 3,3B, Therapy Services
23428,Division 3,3B, Therapy Services
46157,Division 3,3B, Therapy Services
15899,Division 3,3B, Therapy Services
55737,Division 3,3B, Therapy Services
7765,Division 3,3B, Therapy Services
7784,Division 3,3B, Therapy Services
65316,Division 3,3B, Therapy Services
16010,Division 3,3B, Therapy Services
7805,Division 3,3B, Therapy Services
11389,Division 3,3B, Therapy Services
62960,Division 3,3B, Therapy Services
7893,Division 3,3B, Therapy Services
69305,Division 3,3B, Therapy Services
57515,Division 3,3B, Therapy Services
11632,Division 3,3B, Therapy Services
68410,Division 3,3B, Therapy Services
75856,Division 3,3B, Therapy Services
50931,Division 3,3B, Therapy Services
7911,Division 3,3B, Therapy Services
31064,Division 3,3B, Therapy Services
75422,Division 3,3B, Therapy Services
15340,Division 3,3B, Therapy Services
66590,Division 3,3B, Therapy Services
68993,Division 3,3B, Therapy Services
23351,Division 3,3B, Therapy Services
69178,Division 3,3B, Therapy Services
39284,Division 3,3B, Therapy Services
30155,Division 3,3B, Therapy Services
30972,Division 3,3B, Therapy Services
55821,Division 3,3B, Therapy Services
8045,Division 3,3B, Therapy Services
21063,Division 3,3B, Therapy Services
8055,Division 3,3B, Therapy Services
11714,Division 3,3B, Therapy Services
70432,Division 3,3B, Therapy Services
70209,Division 3,3B, Therapy Services
39781,Division 3,3B, Therapy Services
59826,Division 3,3B, Therapy Services
31275,Division 3,3B, Therapy Services
70210,Division 3,3B, Therapy Services
46556,Division 3,3B, Therapy Services
51399,Division 3,3B, Therapy Services
28850,Division 3,3B, Therapy Services
40215,Division 3,3B, Therapy Services
69097,Division 3,3B, Therapy Services
69001,Division 3,3B, Therapy Services
51549,Division 3,3B, Therapy Services
30817,Division 3,3B, Therapy Services
30438,Division 3,3B, Therapy Services
64635,Division 3,3B, Therapy Services
21896,Division 3,3B, Therapy Services
76476,Division 3,3B, Therapy Services
67015,Division 3,3B, Therapy Services
64366,Division 3,, Therapy Services
64351,Division 3,3B, Therapy Services
8386,Division 3,3B, Therapy Services
20103,Division 3,3B, Therapy Services
69811,Division 3,3B, Therapy Services
40647,Division 3,3B, Therapy Services
56254,Division 3,3B, Therapy Services
59234,Division 3,3B, Therapy Services
11526,Division 3,3B, Therapy Services
13364,Division 3,3B, Therapy Services
22390,Division 3,3B, Therapy Services
16196,Division 3,3B, Therapy Services
30882,Division 3,3B, Therapy Services
29155,Division 3,3B, Therapy Services
25481,Division 3,3B, Therapy Services
70523,Division 3,3B, Therapy Services
65477,Division 3,3B, Therapy Services
66939,Division 3,3B, Therapy Services
75178,Division 3,3B, Therapy Services
71802,Division 3,3B, Therapy Services
31422,Division 3,3B, Therapy Services
11866,Division 3,3B, Therapy Services
29283,Division 3,3B, Therapy Services
8609,Division 3,3B, Therapy Services
56444,Division 3,3B, Therapy Services
18416,Division 3,3B, Therapy Services
8690,Division 3,3B, Therapy Services
21148,Division 3,3B, Therapy Services
64714,Division 3,3B, Therapy Services
63579,Division 3,, Therapy Services
52176,Division 3,3B, Therapy Services
45123,Division 3,3B, Therapy Services
29254,Division 3,3B, Therapy Services
41544,Division 3,3B, Therapy Services
56532,Division 3,3B, Therapy Services
76891,Division 3,3B, Therapy Services
73292,Division 3,3B, Therapy Services
18336,Division 3,3B, Therapy Services
52252,Division 3,3B, Therapy Services
8789,Division 3,3B, Therapy Services
10968,Division 3,3B, Therapy Services
52275,Division 3,3B, Therapy Services
52277,Division 3,3B, Therapy Services
63117,Division 3,3B, Therapy Services
28376,Division 3,3B, Therapy Services
52316,Division 3,3B, Therapy Services
67014,Division 3,3B, Therapy Services
21625,Division 3,3B, Therapy Services
73294,Division 3,3B, Therapy Services
41868,Division 3,3B, Therapy Services
56638,Division 3,3B, Therapy Services
56640,Division 3,3B, Therapy Services
46335,Division 3,3B, Therapy Services
58777,Division 3,3B, Therapy Services
56664,Division 3,3B, Therapy Services
31599,Division 3,3B, Therapy Services
42024,Division 3,3B, Therapy Services
25774,Division 3,3B, Therapy Services
8926,Division 3,3B, Therapy Services
52451,Division 3,3B, Therapy Services
52452,Division 3,3B, Therapy Services
8934,Division 3,3B, Therapy Services
77408,Division 3,3B, Therapy Services
69117,Division 3,3B, Therapy Services
15360,Division 3,3B, Therapy Services
42348,Division 3,3B, Therapy Services
28820,Division 3,3B, Therapy Services
65453,Division 3,3B, Therapy Services
42427,Division 3,3B, Therapy Services
31800,Division 3,3B, Therapy Services
69106,Division 3,3B, Therapy Services
80356,Division 3,3B, Therapy Services
57341,Division 3,3B, Therapy Services
9091,Division 3,3B, Therapy Services
58782,Division 3,3B, Therapy Services
11892,Division 3,3B, Therapy Services
42711,Division 3,3B, Therapy Services
61936,Division 3,, Therapy Services
29041,Division 3,3B, Therapy Services
19225,Division 3,3B, Therapy Services
68483,Division 3,3B, Therapy Services
69507,Division 3,3B, Therapy Services
11343,Division 3,3B, Therapy Services
72362,Division 3,3B, Therapy Services
69011,Division 3,3B, Therapy Services
29021,Division 3,3B, Therapy Services
52998,Division 3,3B, Therapy Services
67512,Division 3,3B, Therapy Services
60986,Division 3,3B, Therapy Services
43048,Division 3,3B, Therapy Services
64370,Division 3,3B, Therapy Services
62982,Division 3,3B, Therapy Services
27664,Division 3,3B, Therapy Services
78957,Division 3,3B, Therapy Services
63860,Division 3,3B, Therapy Services
9270,Division 3,3B, Therapy Services
9275,Division 3,3B, Therapy Services
43207,Division 3,3B, Therapy Services
43254,Division 3,3B, Therapy Services
58214,Division 3,3B, Therapy Services
66319,Division 3,3B, Therapy Services
70115,Division 3,3B, Therapy Services
69018,Division 3,3B, Therapy Services
53303,Division 3,3B, Therapy Services
19754,Division 3,3B, Therapy Services
16709,Division 3,3B, Therapy Services
66441,Division 3,3B, Therapy Services
63306,Division 3,3B, Therapy Services
53372,Division 3,3B, Therapy Services
71002,Division 3,3B, Therapy Services
9443,Division 3,3B, Therapy Services
26431,Division 3,3B, Therapy Services
9520,Division 3,3B, Therapy Services
9529,Division 3,3B, Therapy Services
59537,Division 3,3B, Therapy Services
9582,Division 3,3B, Therapy Services
29668,Division 3,3B, Therapy Services
57156,Division 3,3B, Therapy Services
11276,Division 3,3B, Therapy Services
44099,Division 3,3B, Therapy Services
44125,Division 3,3B, Therapy Services
31605,Division 3,3B, Therapy Services
9662,Division 3,3B, Therapy Services
9688,Division 3,3B, Therapy Services
15015,Division 3,3B, Therapy Services
67510,Division 3,3B, Therapy Services
63821,Division 3,3B, Therapy Services
18909,Division 3,3B, Therapy Services
45750,Division 3,3B, Therapy Services
53834,Division 3,3B, Therapy Services
24908,Division 3,3B, Therapy Services
28805,Division 3,3B, Therapy Services
14849,Division 3,3B, Therapy Services
11686,Division 3,3B, Therapy Services
78043,Division 3,3B, Therapy Services
72587,Division 3,3B, Therapy Services
68293,Division 3,3B, Therapy Services
30650,Division 3,3B, Therapy Services
72026,Division 3,3B, Therapy Services
29734,Division 3,3B, Therapy Services
3394,Division 3,3B, Therapy Services
26279,Division 3,3B, Therapy Services
71521,Division 3,295 3A,
62847,Division 3,295 3A,
67655,Division 3,295 3A,
71542,Division 3,295 3A,
67579,Division 3,295 3A,
71014,Division 3,295 3B,
40644,Division 4,4A, 4A Wards
65332,Division 4,4A, 4A Wards
